% Model,SiGratingSlab80.mph
% Version,COMSOL 5.4.0.388
% Date,"Aug 17 2026, 16:22"
% Table,"Table 6 - Global Evaluation 2 (freq, real(freq)/(2*abs(imag(freq))))"
% U (rad),lambda (THz),Frequency (1/s),Q (1)
0.009599310885968814,1.6261893532753056+2.3533078825965323E-4i,1.6261893532753057E12+2.3533078825965324E8i,3455.113895851661
0.009599310885968814,1.674829698930591+0.024791057449231997i,1.674829698930591E12+2.4791057449232E10i,33.77890802682311
0.009599310885968814,1.8987477531260881+0.08581002613546321i,1.8987477531260881E12+8.581002613546321E10i,11.06367075409491
0.009599310885968814,2.0323728825636196+7.00505898548231E-6i,2.0323728825636196E12+7005058.98548231i,145064.6516164694
0.009599310885968814,2.1835562927100742+0.017509244086562157i,2.1835562927100742E12+1.7509244086562157E10i,62.35438497273252
0.009599310885968814,2.2539547114189977+2.23469150541742E-6i,2.2539547114189976E12+2234691.50541742i,504310.0369681629
0.009599310885968814,2.292037568484131+1.0672204298775375E-5i,2.292037568484131E12+1.0672204298775375E7i,107383.51254890894
0.009599310885968814,2.3026278119622696+1.0349723814891406E-5i,2.3026278119622695E12+1.0349723814891405E7i,111241.02696582102
0.009599310885968814,2.435084581236657+0.08426903065597173i,2.4350845812366567E12+8.426903065597173E10i,14.448276919061097
0.009599310885968814,2.544994034486492+4.087987533266454E-5i,2.5449940344864917E12+4.087987533266454E7i,31127.712765466127
0.009599310885968814,2.595873477747216+0.005197313629108111i,2.5958734777472163E12+5.197313629108111E9i,249.73223312989512
0.009599310885968814,2.656765814234323+3.5404714899211466E-5i,2.656765814234323E12+3.540471489921147E7i,37519.94362611708
0.009599310885968814,2.7069764305565+0.0343718414661345i,2.7069764305565E12+3.43718414661345E10i,39.377820842441615
0.010471975511965978,0.5874549864721217+0.061206534713051854i,5.874549864721217E11+6.120653471305186E10i,4.798956428641361
0.010471975511965978,0.9830931777946232+0.09066337268485669i,9.830931777946233E11+9.066337268485669E10i,5.4216667033324875
0.010471975511965978,1.2242595309139914+0.0037594764748160973i,1.2242595309139915E12+3.7594764748160973E9i,162.82314028496197
0.010471975511965978,1.2393085574684595+7.871437197654018E-4i,1.2393085574684595E12+7.871437197654018E8i,787.2187291526759
0.010471975511965978,1.2480172196325496+0.3999860937454604i,1.2480172196325496E12+3.999860937454604E11i,1.5600757615672904
0.010471975511965978,1.2576429880344353+0.4860445917870111i,1.2576429880344353E12+4.860445917870111E11i,1.293752681632085
0.010471975511965978,1.4871256627455487+0.08024508052423725i,1.4871256627455488E12+8.024508052423724E10i,9.266148485553435
0.010471975511965978,1.6261531469461068+2.797344934439268E-4i,1.626153146946107E12+2.797344934439268E8i,2906.6010539598897
0.010471975511965978,1.674872050113434+0.02475458271867846i,1.674872050113434E12+2.4754582718678463E10i,33.82953510360865
0.010471975511965978,1.8987445501706595+0.08580863939787249i,1.8987445501706594E12+8.58086393978725E10i,11.06383088867469
0.010471975511965978,2.032361462072125+8.324856801828088E-6i,2.0323614620721248E12+8324856.801828089i,122065.85112826386
0.010471975511965978,2.1835497212071173+0.017512602312769538i,2.1835497212071174E12+1.751260231276954E10i,62.342240239617446
0.010471975511965978,2.2539580197249993+2.659775609739366E-6i,2.2539580197249995E12+2659775.609739366i,423712.0626776984
0.010471975511965978,2.291559739368625+1.0748620332476875E-5i,2.291559739368625E12+1.0748620332476875E7i,106597.85481698961
0.010471975511965978,2.303111656631896+1.0328801438512919E-5i,2.303111656631896E12+1.032880143851292E7i,111489.7827372449
0.010471975511965978,2.4350836325512124+0.08426425079052259i,2.4350836325512124E12+8.42642507905226E10i,14.449090864195353
0.010471975511965978,2.5449382471910713+4.858866802084309E-5i,2.5449382471910713E12+4.8588668020843096E7i,26188.59860594829
0.010471975511965978,2.5959041299365637+0.005188860110447678i,2.595904129936564E12+5.188860110447678E9i,250.1420422483309
0.010471975511965978,2.656788305267653+4.22638478181132E-5i,2.6567883052676533E12+4.22638478181132E7i,31430.979932321992
0.010471975511965978,2.7069810307941573+0.034369425542221096i,2.706981030794157E12+3.43694255422211E10i,39.38065574399502
0.011344640137963142,0.5874718467437052+0.06119745461544698i,5.874718467437052E11+6.119745461544698E10i,4.79980622098799
0.011344640137963142,0.9831001808162263+0.09065405778738617i,9.831001808162263E11+9.065405778738617E10i,5.422262416106746
0.011344640137963142,1.2238898583335505+0.0036837387768349703i,1.2238898583335505E12+3.6837387768349705E9i,166.12060904398652
0.011344640137963142,1.2396780987481042+8.63221954063345E-4i,1.2396780987481042E12+8.63221954063345E8i,718.0529253876774
0.011344640137963142,1.2480420930313971+0.3999798851568041i,1.2480420930313972E12+3.9997988515680414E11i,1.5601310707688802
0.011344640137963142,1.2576699003450376+0.4860372839354545i,1.2576699003450376E12+4.8603728393545447E11i,1.2937998193900446
0.011344640137963142,1.4871192574320249+0.08023532774823938i,1.487119257432025E12+8.023532774823938E10i,9.267234889961903
0.011344640137963142,1.6261137376361132+3.2788530137412025E-4i,1.6261137376361133E12+3.2788530137412024E8i,2479.699045399876
0.011344640137963142,1.6749181399806972+0.024715051521350624i,1.6749181399806973E12+2.4715051521350624E10i,33.884577147933186
0.011344640137963142,1.8987410684636514+0.0858071319425698i,1.8987410684636514E12+8.58071319425698E10i,11.064004969508057
0.011344640137963142,2.032349050894638+9.759574964238029E-6i,2.0323490508946377E12+9759574.964238029i,104120.77669067383
0.011344640137963142,2.183542576209501+0.017516251702126732i,2.1835425762095012E12+1.751625170212673E10i,62.32904771356953
0.011344640137963142,2.2539615755821365+3.1216149461647438E-6i,2.2539615755821367E12+3121614.946164744i,361024.92050651263
0.011344640137963142,2.291082296455602+1.0826984326331748E-5i,2.291082296455602E12+1.0826984326331748E7i,105804.26771670757
0.011344640137963142,2.303595678683933+1.0311317942305784E-5i,2.303595678683933E12+1.0311317942305785E7i,111702.2911897919
0.011344640137963142,2.43508260164071+0.0842590551282314i,2.43508260164071E12+8.42590551282314E10i,14.449975720323643
0.011344640137963142,2.544877710868623+5.6928411607075756E-5i,2.544877710868623E12+5.692841160707576E7i,22351.56083779013
0.011344640137963142,2.595937339535254+0.005179715363114239i,2.595937339535254E12+5.179715363114239E9i,250.58687182131948
0.011344640137963142,2.6568127588381345+4.9716356575983106E-5i,2.656812758838135E12+4.971635657598311E7i,26719.70496045544
0.011344640137963142,2.7069860297368873+0.03436679844617527i,2.706986029736887E12+3.436679844617527E10i,39.38373884283293
0.012217304763960308,0.5874900550262138+0.0611876497094948i,5.874900550262137E11+6.1187649709494804E10i,4.8007241478916445
0.012217304763960308,0.9831077444038935+0.09064399870091013i,9.831077444038936E11+9.064399870091013E10i,5.422905865217652
0.012217304763960308,1.2235067156809136+0.0036121386185960567i,1.2235067156809136E12+3.612138618596057E9i,169.36043226331918
0.012217304763960308,1.2400610996329358+9.351900331753702E-4i,1.2400610996329358E12+9.351900331753702E8i,662.9995271775929
0.012217304763960308,1.248068955818558+0.3999731794172101i,1.248068955818558E12+3.9997317941721014E11i,1.5601908078400217
0.012217304763960308,1.257698964571395+0.4860293920044651i,1.257698964571395E12+4.860293920044651E11i,1.2938507272003015
0.012217304763960308,1.48711233773719+0.08022479317562788i,1.48711233773719E12+8.022479317562788E10i,9.268408673124329
0.012217304763960308,1.6260711126897691+3.797545505530989E-4i,1.626071112689769E12+3.7975455055309886E8i,2140.9501351879194
0.012217304763960308,1.6749679815311889+0.024672492808341415i,1.674967981531189E12+2.4672492808341415E10i,33.94403627032179
0.012217304763960308,1.898737307946649+0.08580550373661325i,1.898737307946649E12+8.580550373661325E10i,11.064193001972068
0.012217304763960308,2.0323356496302294+1.1309252310203383E-5i,2.0323356496302292E12+1.1309252310203383E7i,89852.78574944449
0.012217304763960308,2.1835348572047346+0.01752019204060366i,2.1835348572047349E12+1.752019204060366E10i,62.314809453695375
0.012217304763960308,2.2539653685113237+3.620149683079252E-6i,2.2539653685113237E12+3620149.683079252i,311308.3112345413
0.012217304763960308,2.2906052575326763+1.0907959581853084E-5i,2.2906052575326763E12+1.0907959581853084E7i,104996.96301329436
0.012217304763960308,2.304079870899806+1.0296758012114227E-5i,2.3040798708998057E12+1.0296758012114227E7i,111883.75351683682
0.012217304763960308,2.435081488572535+0.08425344362974052i,2.435081488572535E12+8.425344362974052E10i,14.45093152081548
0.012217304763960308,2.5448124504287515+6.588970385975598E-5i,2.5448124504287515E12+6.5889703859755985E7i,19311.15410569532
0.012217304763960308,2.5959730801751184+0.005169889916014961i,2.5959730801751187E12+5.169889916014961E9i,251.06657224300616
0.012217304763960308,2.6568391766153296+5.776146769796501E-5i,2.6568391766153296E12+5.776146769796501E7i,22998.36969610913
0.012217304763960308,2.7069914270547657+0.03436395990285786i,2.7069914270547656E12+3.436395990285786E10i,39.38707056327406
0.013089969389957472,0.5875096111326085+0.06117712036382827i,5.875096111326085E11+6.117712036382827E10i,4.801710244276068
0.013089969389957472,0.983115868632314+0.09063319565671658i,9.831158686323141E11+9.063319565671658E10i,5.423597068981082
0.013089969389957472,1.2231119817314877+0.0035447387587067194i,1.2231119817314878E12+3.5447387587067194E9i,172.52498209173166
0.013089969389957472,1.24045568135609+0.0010029852312640323i,1.24045568135609E12+1.0029852312640322E9i,618.381827912252
0.013089969389957472,1.248097807882645+0.3999659764199535i,1.248097807882645E12+3.9996597641995355E11i,1.5602549735032658
0.013089969389957472,1.2577301804668264+0.4860209161204843i,1.2577301804668264E12+4.860209161204843E11i,1.2939054048396508
0.013089969389957472,1.4871049032081936+0.0802134764434271i,1.4871049032081936E12+8.021347644342711E10i,9.26966994291176
0.013089969389957472,1.6260252588346216+4.3531124510575857E-4i,1.6260252588346216E12+4.353112451057586E8i,1867.6582297335092
0.013089969389957472,1.6750215884085105+0.02462693788812144i,1.6750215884085105E12+2.462693788812144E10i,34.007914341970235
0.013089969389957472,1.8987332685565654+0.08580375474442149i,1.8987332685565654E12+8.58037547444215E10i,11.064394991875405
0.013089969389957472,2.0323212589255086+1.29739307869328E-5i,2.0323212589255085E12+1.29739307869328E7i,78323.26579745747
0.013089969389957472,2.183526563640281+0.017524423097085226i,2.1835265636402812E12+1.7524423097085228E10i,62.299527680413604
0.013089969389957472,2.2539693870097133+4.155311983150834E-6i,2.2539693870097134E12+4155311.9831508347i,271215.4221090041
0.013089969389957472,2.290128640736375+1.0992100558709296E-5i,2.290128640736375E12+1.0992100558709295E7i,104171.56523017127
0.013089969389957472,2.3045642267424244+1.0284730224069632E-5i,2.3045642267424243E12+1.0284730224069633E7i,112038.14667637029
0.013089969389957472,2.4350802934194604+0.08424741625242207i,2.4350802934194604E12+8.424741625242207E10i,14.451958301744673
0.013089969389957472,2.5447424925394717+7.546255994602472E-5i,2.5447424925394717E12+7.546255994602472E7i,16860.96055023592
0.013089969389957472,2.5960113236250733+0.0051593949732892655i,2.596011323625073E12+5.159394973289266E9i,251.58098353245865
0.013089969389957472,2.6568675603906104+6.63983437959851E-5i,2.6568675603906104E12+6.6398343795985095E7i,20007.031866292295
0.013089969389957472,2.706997222391121+0.034360909614683105i,2.706997222391121E12+3.4360909614683105E10i,39.39065136439763
0.013962634015954637,0.5875305148618677+0.06116586697449881i,5.875305148618677E11+6.116586697449881E10i,4.802764547642398
0.013962634015954637,0.9831245535815274+0.09062164890320867i,9.831245535815275E11+9.062164890320868E10i,5.424336047071847
0.013962634015954637,1.2227072723020194+0.0034814664470206105i,1.2227072723020193E12+3.481466447020611E9i,175.60233466394524
0.013962634015954637,1.240860228110028+0.0010666803337296162i,1.240860228110028E12+1.0666803337296163E9i,581.6457793739371
0.013962634015954637,1.2481286491041972+0.39995827605037443i,1.2481286491041973E12+3.9995827605037445E11i,1.5603235685351793
0.013962634015954637,1.2577635477664157+0.48601185641928013i,1.2577635477664158E12+4.8601185641928015E11i,1.293963852068404
0.013962634015954637,1.4870969533580796+0.08020137716185391i,1.4870969533580796E12+8.020137716185391E10i,9.271018815281552
0.013962634015954637,1.6259761622708482+4.945220527132947E-4i,1.6259761622708481E12+4.9452205271329474E8i,1643.9875161780983
0.013962634015954637,1.6750789748116561+0.024578420428568275i,1.6750789748116562E12+2.4578420428568275E10i,34.07621290554252
0.013962634015954637,1.8987289502256448+0.08580188492780084i,1.8987289502256448E12+8.580188492780084E10i,11.06461094545508
0.013962634015954637,2.0323058794745217+1.4753655452512511E-5i,2.0323058794745217E12+1.4753655452512512E7i,68874.6557087459
0.013962634015954637,2.183517694923794+0.017528944623384602i,2.1835176949237942E12+1.75289446233846E10i,62.283204774657634
0.013962634015954637,2.2539736185042063+4.727025169822353E-6i,2.2539736185042065E12+4727025.169822353i,238413.54102509608
0.013962634015954637,2.28965246476024+1.107989174220343E-5i,2.2896524647602397E12+1.1079891742203431E7i,103324.67672219792
0.013962634015954637,2.305048740194423+1.0274929009692174E-5i,2.305048740194423E12+1.0274929009692175E7i,112168.59688374039
0.013962634015954637,2.4350790162596905+0.08424097295037192i,2.4350790162596904E12+8.424097295037192E10i,14.453056101893822
0.013962634015954637,2.544667865576243+8.563644774164442E-5i,2.544667865576243E12+8.563644774164443E7i,14857.388020421055
0.013962634015954637,2.596052039844839+0.005148242379529432i,2.596052039844839E12+5.148242379529432E9i,252.12993566186051
0.013962634015954637,2.656897912074478+7.562608313778815E-5i,2.656897912074478E12+7.562608313778816E7i,17566.01559830687
0.013962634015954637,2.707003415362552+0.0343576472615634i,2.7070034153625522E12+3.4357647261563404E10i,39.39448174018207
0.014835298641951803,0.5875527659989459+0.061153889964584957i,5.875527659989459E11+6.115388996458496E10i,4.803887098099611
0.014835298641951803,0.9831337993371212+0.09060935870584688i,9.831337993371212E11+9.060935870584688E10i,5.425122820528698
0.014835298641951803,1.2222939659815606+0.0034221618681476145i,1.2222939659815605E12+3.4221618681476145E9i,178.58506012796778
0.014835298641951803,1.2412733613155447+0.0011264351936378782i,1.2412733613155447E12+1.1264351936378782E9i,550.9741564922128
0.014835298641951803,1.2481614793555653+0.3999500781861468i,1.2481614793555654E12+3.999500781861468E11i,1.5603965937651847
0.014835298641951803,1.2577990661869782+0.48600221304593083i,1.2577990661869783E12+4.8600221304593085E11i,1.2940260686303777
0.014835298641951803,1.487088487665733+0.08018849491441245i,1.4870884876657332E12+8.018849491441245E10i,9.27245541428946
0.014835298641951803,1.6259238087666148+5.573513051013494E-4i,1.6259238087666147E12+5.573513051013495E8i,1458.6166694908472
0.014835298641951803,1.6751401553997205+0.024526976456455154i,1.6751401553997205E12+2.4526976456455154E10i,34.14893308137145
0.014835298641951803,1.8987243528814668+0.08579989424592126i,1.8987243528814668E12+8.579989424592126E10i,11.06484086937979
0.014835298641951803,2.032289512018664+1.6648474476131955E-5i,2.032289512018664E12+1.6648474476131955E7i,61035.30731696321
0.014835298641951803,2.1835082504233347+0.017533756354249128i,2.183508250423335E12+1.7533756354249126E10i,62.26584327705067
0.014835298641951803,2.2539780493001484+5.335202809520413E-6i,2.2539780493001484E12+5335202.809520413i,211236.39810636934
0.014835298641951803,2.2891767490134525+1.1171773205644498E-5i,2.2891767490134526E12+1.11717732056445E7i,102453.59921273975
0.014835298641951803,2.3055334056507015+1.0267110014191294E-5i,2.3055334056507017E12+1.0267110014191294E7i,112277.6225473367
0.014835298641951803,2.435077657176833+0.08423411367437103i,2.435077657176833E12+8.423411367437103E10i,14.454224962764265
0.014835298641951803,2.5445885995683697+9.64003244562921E-5i,2.5445885995683696E12+9.640032445629211E7i,13198.02922822156
0.014835298641951803,2.59609519704155+0.005136444583734609i,2.59609519704155E12+5.136444583734609E9i,252.71324889423607
0.014835298641951803,2.6569302336936684+8.544371924097858E-5i,2.6569302336936685E12+8.544371924097858E7i,15547.83814009943
0.014835298641951803,2.707010005558723+0.034354172500775736i,2.707010005558723E12+3.4354172500775734E10i,39.39856221973616
0.015707963267948967,0.5875763643151808+0.061141189784319185i,5.875763643151808E11+6.114118978431918E10i,4.80507793835798
0.015707963267948967,0.9831436059900931+0.09059632534718726i,9.831436059900931E11+9.059632534718726E10i,5.425957411751782
0.015707963267948967,1.2218732334096831+0.003366613806841337i,1.221873233409683E12+3.3666138068413367E9i,181.46917102975988
0.015707963267948967,1.2416939103435445+0.0011824610664663815i,1.2416939103435444E12+1.1824610664663815E9i,525.0464245956832
0.015707963267948967,1.248196298500984+0.39994138269712315i,1.2481962985009841E12+3.9994138269712317E11i,1.5604740500762921
0.015707963267948967,1.2578367354270918+0.48599198615480116i,1.2578367354270918E12+4.8599198615480115E11i,1.2940920542529666
0.015707963267948967,1.487079505575697+0.08017482925789662i,1.487079505575697E12+8.017482925789662E10i,9.273979872113234
0.015707963267948967,1.6258681837590363+6.23761001504432E-4i,1.6258681837590364E12+6.237610015044321E8i,1303.2781624994584
0.015707963267948967,1.675205145191122+0.024472644353934453i,1.675205145191122E12+2.4472644353934452E10i,34.226075469482325
0.015707963267948967,1.8987194764469484+0.08579778265532859i,1.8987194764469485E12+8.579778265532858E10i,11.065084770748594
